sample_category	sample_name	Run	filename
PDAC.SP	LOH.Tumor3.SP.sc5	SRR14111335	msns07745.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc50	SRR14110666	msns07799.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc51	SRR14111296	msns07800.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc52	SRR14111293	msns07801.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc53	SRR14111292	msns07802.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc54	SRR14111291	msns07803.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc55	SRR14111290	msns03081.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc56	SRR14111289	msns03082.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc57	SRR14111288	msns03083.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc58	SRR14111287	msns03085.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc59	SRR14111286	msns03087.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc6	SRR14111334	msns07746.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc60	SRR14111285	msns03061.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc61	SRR14111284	msns03088.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc62	SRR14111282	msns03089.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc63	SRR14111281	msns03090.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc64	SRR14111280	msns03091.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc65	SRR14111279	msns03093.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc66	SRR14111278	msns03094.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc67	SRR14111277	msns03096.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc68	SRR14111276	msns03097.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc69	SRR14111275	msns03099.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc7	SRR14111333	msns07747.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc70	SRR14111274	msns03100.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc71	SRR14111273	msns03062.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc72	SRR14111271	msns03101.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc73	SRR14111270	msns03102.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc74	SRR14111269	msns03104.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc75	SRR14111268	msns03105.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc76	SRR14111267	msns03106.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc77	SRR14111266	msns03107.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc78	SRR14111265	msns03108.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc79	SRR14111264	msns03109.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc8	SRR14111332	msns07748.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc80	SRR14111263	msns03111.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc81	SRR14111262	msns03113.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc82	SRR14111260	msns03063.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc83	SRR14111259	msns03116.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc84	SRR14111258	msns03117.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc85	SRR14111257	msns03118.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc86	SRR14111256	msns03119.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc87	SRR14111255	msns03120.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc88	SRR14111254	msns03121.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc89	SRR14111253	msns03123.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc9	SRR14111331	msns07749.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc90	SRR14111252	msns03124.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc91	SRR14111251	msns03126.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc92	SRR14111249	msns03127.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc93	SRR14111248	msns03064.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc94	SRR14111247	msns03129.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc95	SRR14111246	msns03130.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc96	SRR14111245	msns03131.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc97	SRR14111244	msns03132.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc98	SRR14111243	msns03133.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc99	SRR14111242	msns03134.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc1	SRR14111124	msns05979.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc10	SRR14111113	msns06032.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc11	SRR14111112	msns06033.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc12	SRR14111111	msns05980.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc13	SRR14111110	msns06034.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc14	SRR14111109	msns06037.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc15	SRR14111107	msns06039.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc16	SRR14111106	msns06040.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc17	SRR14111105	msns06041.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc18	SRR14111104	msns06043.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc19	SRR14111103	msns06046.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc2	SRR14111123	msns06010.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc20	SRR14111102	msns06047.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc21	SRR14111101	msns06048.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc22	SRR14111100	msns06053.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc23	SRR14111099	msns05981.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc24	SRR14111098	msns06054.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc25	SRR14111096	msns06058.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc26	SRR14111095	msns06060.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc27	SRR14111094	msns06062.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc28	SRR14111093	msns06070.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc29	SRR14111092	msns06071.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc3	SRR14111122	msns06012.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc30	SRR14111091	msns06072.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc31	SRR14111090	msns05996.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc32	SRR14111089	msns05997.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc33	SRR14111088	msns05998.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc34	SRR14111087	msns05999.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc35	SRR14111085	msns06003.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc36	SRR14111084	msns06009.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc4	SRR14111121	msns06013.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc5	SRR14111118	msns06016.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc6	SRR14111117	msns06017.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc7	SRR14111116	msns06020.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc8	SRR14111115	msns06022.fastq.gz
PDAC.DP	LOH.Tumor4.DP.sc9	SRR14111114	msns06027.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc1	SRR14111083	msns06075.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc10	SRR14111073	msns06103.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc11	SRR14111072	msns06105.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc12	SRR14111071	msns06079.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc13	SRR14111070	msns06106.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc14	SRR14111069	msns06107.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc15	SRR14111068	msns06108.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc16	SRR14111067	msns06110.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc17	SRR14111066	msns06112.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc18	SRR14111065	msns06113.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc19	SRR14111063	msns06114.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc2	SRR14111082	msns06092.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc20	SRR14111062	msns06116.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc21	SRR14111061	msns06118.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc22	SRR14111060	msns06120.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc23	SRR14111059	msns06082.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc24	SRR14111058	msns06122.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc25	SRR14111057	msns06123.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc26	SRR14111056	msns06124.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc27	SRR14111055	msns06127.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc28	SRR14111054	msns06128.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc29	SRR14111052	msns06129.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc3	SRR14111081	msns06093.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc30	SRR14111051	msns06130.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc31	SRR14111050	msns06131.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc32	SRR14111049	msns06133.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc33	SRR14111048	msns06134.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc34	SRR14111047	msns06084.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc35	SRR14111046	msns06135.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc36	SRR14111045	msns06136.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc37	SRR14111044	msns06137.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc38	SRR14111043	msns06139.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc39	SRR14111041	msns06141.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc4	SRR14111080	msns06095.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc40	SRR14111584	msns06142.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc41	SRR14111583	msns06144.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc42	SRR14111582	msns06146.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc43	SRR14111581	msns06147.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc44	SRR14111580	msns06149.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc45	SRR14111579	msns06085.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc46	SRR14111578	msns06150.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc47	SRR14111577	msns06151.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc48	SRR14111576	msns06152.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc49	SRR14111574	msns06153.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc5	SRR14111079	msns06096.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc50	SRR14111573	msns06154.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc51	SRR14111572	msns06156.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc52	SRR14111571	msns06157.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc53	SRR14111570	msns06158.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc54	SRR14111569	msns06159.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc55	SRR14111568	msns06160.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc56	SRR14111567	msns06088.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc57	SRR14111566	msns06161.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc58	SRR14111565	msns06164.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc59	SRR14111563	msns06165.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc6	SRR14111078	msns06097.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc60	SRR14111562	msns06168.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc61	SRR14111561	msns06089.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc62	SRR14111560	msns06090.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc63	SRR14111559	msns06091.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc7	SRR14111077	msns06099.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc8	SRR14111076	msns06100.fastq.gz
PDAC.SP	LOH.Tumor4.SP.sc9	SRR14111074	msns06102.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc1	SRR14111558	msns06170.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc10	SRR14110944	msns06192.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc11	SRR14110943	msns06194.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc12	SRR14110942	msns06171.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc13	SRR14110941	msns06197.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc14	SRR14110940	msns06199.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc15	SRR14110939	msns06200.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc16	SRR14110937	msns06201.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc17	SRR14110936	msns06202.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc18	SRR14110935	msns06203.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc19	SRR14110934	msns06204.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc2	SRR14111557	msns06181.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc20	SRR14110933	msns06206.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc21	SRR14110932	msns06208.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc22	SRR14110931	msns06211.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc23	SRR14110930	msns06172.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc24	SRR14110929	msns06212.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc25	SRR14110928	msns06213.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc26	SRR14110926	msns06214.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc27	SRR14110925	msns06215.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc28	SRR14110924	msns06218.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc29	SRR14110923	msns06219.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc3	SRR14111556	msns06182.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc30	SRR14110922	msns06220.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc31	SRR14110921	msns06221.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc32	SRR14110920	msns06222.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc33	SRR14110919	msns06224.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc34	SRR14110918	msns06173.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc35	SRR14110917	msns06225.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc36	SRR14110915	msns06226.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc37	SRR14110914	msns06227.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc38	SRR14110913	msns06228.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc39	SRR14110912	msns06231.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc4	SRR14111555	msns06183.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc40	SRR14110911	msns06232.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc41	SRR14110910	msns06233.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc42	SRR14110909	msns06238.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc43	SRR14110908	msns06240.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc44	SRR14110907	msns06242.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc45	SRR14110906	msns06175.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc46	SRR14110904	msns06245.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc47	SRR14110903	msns06249.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc48	SRR14110902	msns06251.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc49	SRR14110901	msns06253.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc5	SRR14111554	msns06186.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc50	SRR14110900	msns06256.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc51	SRR14110899	msns06258.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc52	SRR14110898	msns06260.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc53	SRR14110897	msns06261.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc54	SRR14110896	msns06262.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc55	SRR14110895	msns06263.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc56	SRR14110893	msns06176.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc57	SRR14110892	msns06264.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc58	SRR14110891	msns06177.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc59	SRR14110890	msns06178.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc6	SRR14110948	msns06187.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc60	SRR14110889	msns06179.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc7	SRR14110947	msns06189.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc8	SRR14110946	msns06190.fastq.gz
PDAC.DP	LOH.Tumor5.DP.sc9	SRR14110945	msns06191.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc1	SRR14110888	msns06265.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc10	SRR14110878	msns06285.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc11	SRR14110877	msns06286.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc12	SRR14110876	msns06266.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc13	SRR14110875	msns06289.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc14	SRR14110874	msns06290.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc15	SRR14110873	msns06291.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc16	SRR14110871	msns06292.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc17	SRR14110870	msns06293.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc18	SRR14110869	msns06294.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc19	SRR14110868	msns06295.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc2	SRR14110887	msns06276.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc20	SRR14110867	msns06296.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc21	SRR14110866	msns06297.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc22	SRR14110865	msns06298.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc23	SRR14110864	msns06269.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc24	SRR14110863	msns06299.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc25	SRR14110862	msns06303.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc26	SRR14110860	msns06305.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc27	SRR14110859	msns06306.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc28	SRR14110858	msns06307.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc29	SRR14110825	msns06308.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc3	SRR14110886	msns06277.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc30	SRR14110824	msns06310.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc31	SRR14110823	msns06311.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc32	SRR14110822	msns06313.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc33	SRR14110821	msns06314.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc34	SRR14110820	msns06270.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc35	SRR14110819	msns06315.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc36	SRR14110817	msns06318.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc37	SRR14110816	msns06320.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc38	SRR14110815	msns06321.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc39	SRR14110814	msns06322.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc4	SRR14110885	msns06278.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc40	SRR14110813	msns06323.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc41	SRR14110812	msns06324.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc42	SRR14110811	msns06326.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc43	SRR14110810	msns06327.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc44	SRR14110809	msns06328.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc45	SRR14110808	msns06271.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc46	SRR14110805	msns06330.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc47	SRR14110804	msns06331.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc48	SRR14110803	msns06334.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc49	SRR14110802	msns06335.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc5	SRR14110884	msns06279.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc50	SRR14110801	msns06336.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc51	SRR14110800	msns06337.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc52	SRR14110799	msns06338.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc53	SRR14110798	msns06339.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc54	SRR14110797	msns06340.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc55	SRR14110796	msns06341.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc56	SRR14110794	msns06272.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc57	SRR14110793	msns06342.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc58	SRR14110792	msns06344.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc59	SRR14110791	msns06345.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc6	SRR14110882	msns06281.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc60	SRR14110790	msns06346.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc61	SRR14110789	msns06347.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc62	SRR14110788	msns06350.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc63	SRR14110787	msns06351.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc64	SRR14110786	msns06352.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc65	SRR14110785	msns06353.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc66	SRR14110783	msns06354.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc67	SRR14110782	msns06273.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc68	SRR14110781	msns06355.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc69	SRR14110780	msns06356.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc7	SRR14110881	msns06282.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc70	SRR14110779	msns06357.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc71	SRR14110778	msns06358.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc72	SRR14110777	msns08436.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc73	SRR14110776	msns08437.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc74	SRR14110775	msns08438.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc75	SRR14110774	msns08439.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc76	SRR14110772	msns08440.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc77	SRR14110771	msns08441.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc78	SRR14110770	msns06274.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc79	SRR14110769	msns08442.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc8	SRR14110880	msns06283.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc80	SRR14110768	msns08443.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc81	SRR14110767	msns08444.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc82	SRR14110766	msns06275.fastq.gz
PDAC.SP	LOH.Tumor5.SP.sc9	SRR14110879	msns06284.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc1	SRR14110765	msns04036.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc10	SRR14110755	msns04059.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc11	SRR14110754	msns04060.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc12	SRR14110753	msns04037.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc13	SRR14110752	msns04061.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc14	SRR14110750	msns04062.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc15	SRR14110749	msns04063.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc16	SRR14110748	msns04064.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc17	SRR14110747	msns04065.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc18	SRR14110746	msns04066.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc19	SRR14110745	msns04067.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc2	SRR14110764	msns04047.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc20	SRR14110744	msns04068.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc21	SRR14110743	msns04071.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc22	SRR14110742	msns04072.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc23	SRR14110741	msns04038.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc24	SRR14110739	msns04073.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc25	SRR14110738	msns04074.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc26	SRR14110737	msns04075.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc27	SRR14110736	msns04076.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc28	SRR14110735	msns04077.fastq.gz
